0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
15.94425,43219.973,3340.7344,4443.076,0.04057203,0.03263562,14.497476,192.99538,178062.44,4636.461,43974.418,5568.249,7911.8516,19392.59,1.3075135e-08,1.3280278e-08
17.248508,43662.094,3492.256,4819.166,0.06762511,0.046561677,11.159972,122.25126,232326.69,4659.1333,42811.754,8038.875,7604.2773,17984.852,1.3265494e-08,1.589711e-08
26.524239,42514.94,2987.0537,4542.454,0.10955681,0.05184562,8.858639,102.31185,208141.53,4658.431,41635.254,6825.518,6570.011,17628.82,1.4577633e-08,1.3302562e-08
25.725925,45913.664,3827.779,4441.6313,0.057659324,0.04357583,12.033625,123.042465,271773.16,5222.6865,47091.94,7865.246,5670.2485,20516.264,1.2334555e-08,1.5419443e-08
16.997875,65178.73,3370.1262,4317.459,0.046091974,0.042748425,11.529045,109.74586,171871.84,4491.344,72164.92,6869.3813,5775.768,30133.236,8.813394e-09,1.0062236e-08
14.427079,35200.105,3300.6772,5037.407,0.064141355,0.07280992,8.598244,66.1666,128080.85,5082.7,33231.008,8960.866,6971.871,15353.462,1.607815e-08,1.3487971e-08
23.10843,23530.92,3057.0322,4320.2725,0.061743096,0.036793977,14.292361,177.5278,181240.84,4362.016,25834.172,7149.3237,7246.3916,11220.392,2.208885e-08,1.1335654e-08
14.531828,28003.229,3535.461,4430.839,0.08919343,0.06229608,7.4509463,102.33664,235560.11,4627.3613,27628.168,8228.892,6225.1626,12569.431,1.7928299e-08,1.4703825e-08
17.973562,21402.54,3450.3064,4344.8486,0.049313344,0.03718997,13.375355,123.2169,207334.81,4796.2505,20747.178,7486.1484,6528.962,10796.855,2.3313305e-08,1.2756303e-08
13.514753,34659.766,3579.8252,4508.566,0.08397549,0.041726112,11.169406,232.28525,188755.66,4943.038,34944.633,5310.8086,8190.348,13666.908,1.6803574e-08,1.3611531e-08
11.717668,18679.041,3353.8066,4600.858,0.046537247,0.050862584,9.784756,173.8323,208709.62,4709.8477,17946.387,5484.034,7792.8677,8660.943,2.6477313e-08,1.5322051e-08
30.400888,19241.162,4183.7593,4307.1245,0.06484502,0.040987052,12.511569,152.04944,200292.64,6043.309,19380.518,7215.952,5127.7896,10591.449,2.6113348e-08,1.255238e-08
22.85208,56977.668,4263.8604,4368.0854,0.060516693,0.04919712,11.157225,118.1273,213023.42,5859.9854,52243.33,5853.8916,8775.262,23797.693,1.0477509e-08,1.5996875e-08
12.729883,22590.781,3574.1794,4760.746,0.048519235,0.045462713,10.644828,164.70163,192655.19,4796.182,21940.445,8102.203,6020.868,10948.176,2.168989e-08,1.5218829e-08
28.958832,36778.04,3935.5476,4393.5874,0.09989191,0.039536152,11.844372,163.64885,238041.75,5355.7095,39675.023,6179.334,7237.4688,16736.426,1.4809401e-08,1.394131e-08
18.744326,39757.9,3676.757,4036.6453,0.04705297,0.037785117,13.961185,139.83325,193284.39,4840.991,40657.395,6207.0283,7477.729,18621.414,1.4483127e-08,1.5456516e-08
20.017384,38412.383,3620.98,4473.723,0.054270294,0.045959916,10.909986,88.75214,168967.75,5033.157,32604.332,5285.429,9821.999,17892.385,1.5428004e-08,1.5797033e-08
29.7155,30237.416,3183.5798,4604.791,0.056678023,0.054572064,10.15957,84.869675,202825.9,4737.8325,30203.408,6908.406,8787.631,13373.2,1.8279009e-08,1.7422302e-08
20.364195,19893.883,4360.115,4466.046,0.07463511,0.04191337,10.813138,224.04216,249876.81,6262.2646,20859.79,7275.6763,6006.41,9742.441,2.410874e-08,1.2025889e-08
19.511328,32974.133,3411.9893,4429.081,0.05468067,0.044773217,10.703945,72.972626,208889.83,4907.9023,31087.604,5299.5815,8057.903,12807.553,1.797562e-08,1.39486245e-08
31.085615,20131.785,3496.9219,4320.0044,0.019044947,0.030188046,17.946745,72.49861,214139.22,4916.8833,21243.275,3998.6597,10982.119,9182.531,2.8498157e-08,1.3102721e-08
32.314655,22991.33,3627.1873,4478.7305,0.03867429,0.033953644,14.976548,168.76982,251990.38,4908.539,21987.178,6781.689,6136.979,10543.317,2.2589221e-08,1.4524374e-08
19.514742,20285.752,3551.5771,4840.534,0.06711458,0.038823474,12.567036,132.52359,239354.1,5311.1074,21243.254,6556.8164,6716.187,9585.977,2.4511483e-08,1.30137545e-08
44.802032,29108.006,3633.6096,4458.884,0.051538363,0.029727267,13.820727,101.286514,299829.6,4931.8594,29329.17,5709.9214,7737.0176,12440.741,1.9939861e-08,1.5036706e-08
24.932644,24504.762,2937.2275,4242.1367,0.05084075,0.04052662,12.161927,125.69472,178837.28,4346.3984,29125.834,9082.513,4962.1055,11264.457,2.0969301e-08,1.3127135e-08
8.983228,21120.537,2922.3213,4532.9897,0.05446235,0.055313293,8.251134,157.56676,199819.88,4665.585,21020.307,6285.5576,6460.865,8531.101,2.5429493e-08,1.3564853e-08
10.098356,34652.562,2760.2017,4616.109,0.06315931,0.047383446,12.247231,37.25872,121249.83,3763.73,34176.74,6991.0996,7345.7026,13840.279,1.6517678e-08,1.3307561e-08
14.991256,34772.73,3021.2239,4706.8076,0.043913495,0.048257273,10.4638195,278.37396,164737.86,4173.255,34935.402,7163.6016,6802.981,15937.555,1.5125329e-08,1.6006155e-08
14.418022,22687.592,3061.911,4466.11,0.10011823,0.035837837,12.692991,93.36118,201989.5,4337.4253,20917.24,5083.849,8580.293,9787.701,2.2857282e-08,1.539602e-08
33.785152,36046.195,3108.237,4292.338,0.060391456,0.038972683,12.095314,187.7858,195609.03,4419.929,37260.15,6592.6626,7893.9517,14595.723,1.6145204e-08,1.5403247e-08
20.44014,20417.713,3329.1165,4154.294,0.05681585,0.04088672,12.210095,126.55612,238438.44,4483.5513,19750.95,4400.5312,9273.952,9033.042,2.4562683e-08,1.5947128e-08
15.522284,31309.025,4369.123,4638.898,0.027829297,0.037759654,14.413424,113.021515,208885.64,6650.4746,30861.361,7405.752,7321.036,15165.6045,1.7097026e-08,1.6143295e-08
13.285162,38483.223,3106.468,4736.5674,0.05768787,0.043196805,11.64836,101.93543,189807.31,4365.1914,39197.316,5205.253,7986.6836,15945.187,1.427113e-08,1.3396108e-08
27.925041,24266.25,2671.112,4269.7236,0.04235526,0.03715953,13.024396,197.9567,176098.92,4031.148,22846.178,6361.2754,6903.7295,11439.01,2.2756014e-08,1.5186092e-08
25.327105,23295.133,3499.107,4397.922,0.050060105,0.03949065,13.354805,43.973072,157929.03,4981.17,23934.188,9966.137,5068.252,11355.534,2.2386514e-08,1.3169719e-08
18.99344,22823.615,3823.1494,4677.8413,0.07347183,0.050053205,12.025327,97.84042,203638.19,5523.178,24828.658,5636.6753,7456.4653,9765.585,2.377679e-08,1.4278127e-08
24.056503,49627.09,3486.8416,4574.9385,0.04820541,0.04397441,13.446626,90.008804,176399.62,4914.2534,50611.78,5774.9805,7179.66,23869.451,1.1545921e-08,1.32927465e-08
30.135683,19613.607,3933.3225,4809.5337,0.029446924,0.038578037,11.832086,139.02335,284074.44,5760.7886,19740.65,5579.2686,10760.682,8638.209,2.8092318e-08,1.48452886e-08
20.95911,23677.96,3604.7275,4926.5054,0.044098854,0.043255415,11.059192,209.68408,200761.94,5225.1724,21707.074,4527.736,12053.094,10383.215,2.4083509e-08,1.3154028e-08
28.390635,30755.09,3150.7568,4611.458,0.041238613,0.032733966,15.919829,138.39394,259509.58,4482.9443,33282.1,7171.9067,5900.4004,14618.583,1.7478651e-08,1.4421985e-08
12.896095,15032.639,3152.3499,4496.7275,0.030575085,0.05479272,11.315608,65.04897,249497.25,4406.5156,16760.639,10397.583,5730.586,6943.9224,3.1812252e-08,1.3233272e-08
17.648424,25269.512,3152.455,4530.038,0.043618448,0.03953256,14.279003,141.29286,184970.67,4967.882,26566.887,6263.8774,8324.129,10287.792,2.1387738e-08,1.24009825e-08
17.419012,36273.066,2630.9746,4474.7944,0.09543511,0.048906792,10.464203,79.2323,154246.34,4074.3894,34996.83,8211.849,7039.0405,16274.989,1.5674576e-08,1.2950885e-08
18.34364,18092.8,2811.692,4334.849,0.053771637,0.0419993,13.840858,58.398033,182521.3,4219.2275,16499.877,5141.839,9545.244,7797.8115,2.882545e-08,1.3494018e-08
66.791115,57385.68,3559.23,4570.9653,0.051143188,0.039018575,15.440972,151.91377,297001.34,4937.5635,58568.93,6338.554,7473.644,24874.281,1.0436601e-08,1.2854463e-08
32.04454,15756.414,3449.201,4704.4023,0.054006178,0.040465042,14.006501,133.83853,289729.53,4857.209,14234.341,4412.0283,12927.999,6654.148,3.4073885e-08,1.4103306e-08
14.547914,30818.656,3412.6628,4410.4385,0.075574264,0.04219543,14.107938,90.73651,204744.45,4856.102,29648.049,9138.108,5957.105,14435.669,1.7938936e-08,1.6421584e-08
21.884418,18332.068,3980.249,4649.781,0.057324406,0.048123408,10.393727,88.922935,178719.81,5607.2246,18212.389,9849.558,5751.5337,9966.061,2.6384049e-08,1.4549022e-08
24.59618,21775.207,3202.1448,4349.861,0.07342269,0.046760634,10.219872,101.96995,202628.12,4667.481,23053.244,7763.8115,4802.9653,10349.197,2.2972756e-08,1.3494661e-08
34.352562,30836.502,2962.4587,4427.9155,0.03895564,0.03878918,14.484416,72.50836,259876.12,4211.328,30925.824,6735.4746,7797.4546,14310.836,1.7680165e-08,1.5128531e-08
28.370369,20824.705,3747.237,4546.9487,0.041682273,0.052292667,9.524711,139.5696,227748.58,5325.288,21776.184,7535.5005,5313.3013,10906.574,2.4092605e-08,1.4866965e-08
17.79855,34757.88,3304.7812,4615.0215,0.038838558,0.047084242,10.788309,89.014656,221120.33,4592.945,33042.63,7831.243,6145.4243,15674.867,1.6051432e-08,1.2961436e-08
15.203177,25602.541,3704.6226,4396.0938,0.06984706,0.07843558,5.886656,100.742516,184859.22,4973.1245,25273.031,9689.533,5579.875,12826.499,1.9178318e-08,1.4406671e-08
17.563787,32753.988,3967.3943,4545.622,0.061906062,0.04305665,12.219691,115.46866,236216.55,5369.7583,32560.023,4707.1396,10240.953,13074.066,1.90126e-08,1.6646466e-08
30.03504,21002.773,2902.3171,4250.288,0.06672464,0.040049437,13.4453945,107.43706,176072.72,4361.6,21853.762,4760.551,8793.91,8701.07,2.4773657e-08,1.3325035e-08
21.608046,31315.684,3037.379,4736.021,0.055631597,0.030272158,17.198627,319.99802,285209.38,4245.7427,33476.633,5760.7393,8974.678,12817.549,1.8653791e-08,1.261192e-08
12.220437,38956.465,3381.352,4542.7095,0.058300298,0.041045573,11.476891,155.57838,144640.92,4549.278,43035.996,8455.787,5398.8525,18220.502,1.3822111e-08,1.3663058e-08
23.195799,39717.953,3664.844,4569.7188,0.036925375,0.047329105,12.189313,111.381226,234307.89,4939.1313,41216.016,5215.2407,9505.773,16804.846,1.4772922e-08,1.3605587e-08
10.397359,42021.594,3079.9219,4626.426,0.019405713,0.029018136,15.085962,288.12033,155291.19,4331.5474,40026.984,5091.5835,9903.368,18600.363,1.4058374e-08,1.15697505e-08
12.697455,29908.436,3755.1108,4810.6943,0.051660057,0.052420877,12.299697,141.68362,277358.4,5313.1035,29559.314,6055.4995,7479.0054,13651.876,1.8060607e-08,1.4095803e-08
20.930777,13742.989,2499.4854,4485.065,0.038485676,0.04117194,10.2114315,164.84242,156850.14,4343.013,16023.357,5294.071,8171.382,6232.867,3.589829e-08,1.2950934e-08
18.728685,19862.604,4027.0786,4509.3486,0.07966802,0.05379914,8.590466,147.0111,213361.12,5368.7905,20075.092,8080.3193,5792.2725,9272.06,2.391629e-08,1.2620656e-08
15.853893,17505.332,3322.8835,4491.31,0.065163456,0.040563613,11.938603,64.99344,175028.7,4651.28,17406.68,8297.68,6524.126,7312.565,2.9400878e-08,1.3508465e-08
20.687351,22226.803,3525.6394,4653.13,0.043116618,0.034587,13.207194,213.1124,265253.56,5136.8247,23773.785,7456.188,6471.7993,9990.346,2.3931438e-08,1.29196005e-08
21.678854,22429.71,2690.2385,4658.018,0.058849398,0.063480824,8.657674,227.72325,154360.1,3944.8628,23590.26,8684.904,6636.8145,9380.972,2.38816e-08,1.5807672e-08
18.3371,30004.568,4307.104,4422.4297,0.07988882,0.03992449,11.640676,72.44201,239262.58,6023.9927,26958.271,6915.459,7185.0234,15787.158,1.7669816e-08,1.4306314e-08
17.990137,25296.639,2765.8484,4398.4546,0.037205625,0.039107732,13.844763,221.83263,229502.66,4174.3096,26686.844,6003.9014,8406.17,10230.586,2.1140941e-08,1.4792942e-08
19.14973,28761.426,3367.694,4499.9536,0.09540601,0.040804595,14.191967,127.69854,248630.52,4428.7476,26993.748,5252.6816,8692.171,11116.703,2.1014506e-08,1.37894585e-08
21.974283,23955.24,2962.6707,4666.1143,0.06274161,0.053115234,10.132656,123.798,243009.55,4302.834,22298.842,7221.9487,8318.946,9618.045,2.3277847e-08,1.5298019e-08
16.258974,12785.708,3541.2988,4470.141,0.047798682,0.04865414,12.89059,107.36188,200728.81,4845.795,13303.569,5857.035,9002.263,5680.673,3.8258893e-08,1.3691729e-08
14.447016,34989.688,4278.8423,4622.161,0.08340288,0.051041,10.159117,207.5067,294547.6,5937.3843,31163.268,6430.8975,7572.999,14835.048,1.6354411e-08,1.18638805e-08
21.187725,14389.623,3779.2102,4409.5845,0.07721217,0.05308338,9.745553,107.68601,205940.58,5640.418,15270.023,6516.925,8313.379,7186.1885,3.5868926e-08,1.46761145e-08
20.619362,26946.936,3578.0947,4532.4106,0.047535148,0.036634937,14.39941,269.21814,211143.84,5308.4033,25828.975,4109.6284,12375.126,11406.743,2.1959341e-08,1.3836645e-08
10.256314,23456.646,3026.9744,4672.322,0.045497447,0.054957896,10.061071,209.90517,195424.06,4132.943,23921.34,7364.3535,6377.488,11328.039,2.1891552e-08,1.3040217e-08
14.092389,27960.559,3887.2534,4377.3223,0.056511074,0.045842066,10.036227,96.827156,193760.92,5179.9136,25764.148,5341.3965,10523.066,11515.816,2.108923e-08,1.2909452e-08
22.460468,21264.031,4003.292,4402.097,0.06870111,0.05377871,10.945596,90.964424,247217.33,5693.4077,21760.238,8970.023,5643.5923,10337.981,2.4049585e-08,1.2542161e-08
19.838282,37770.684,2973.7458,4347.1113,0.043783676,0.04285577,11.2600155,72.24996,180161.72,4178.077,38775.953,5817.156,9066.624,15180.146,1.6036896e-08,1.5519852e-08
18.822884,18547.47,3212.4895,4382.3306,0.054100785,0.06660691,8.027453,131.43655,192502.58,4709.686,19273.613,6262.169,7169.739,8008.0464,2.7294407e-08,1.4010966e-08
11.538062,41134.926,3056.776,4528.9194,0.035113394,0.042148754,10.848342,199.34306,136241.02,4530.7983,41748.85,5925.528,6837.7666,18568.674,1.4457073e-08,1.6299666e-08
25.850761,28323.03,3501.1965,4647.462,0.03456298,0.044050623,12.209117,97.51704,277570.62,4793.429,27138.969,4969.6543,9698.149,12359.522,1.9293523e-08,1.2199668e-08
19.385225,18978.658,2955.9004,4647.338,0.04672721,0.05059908,10.541556,152.98636,213830.66,4454.4634,17293.752,5626.3423,9382.734,7145.52,2.8378878e-08,1.517457e-08
30.117634,25705.885,3425.4773,4422.872,0.04437753,0.027832514,16.848248,177.58936,375317.06,4501.795,24419.703,7306.8975,8596.166,11215.417,2.2452282e-08,1.3508954e-08
12.639434,25540.135,2879.1887,4677.6987,0.08220284,0.039614826,12.251143,141.17749,218453.77,4312.0356,25813.264,4773.4893,11679.808,10001.499,2.1483697e-08,1.4687596e-08
19.171072,27509.172,4089.5676,4368.002,0.03560529,0.03721929,13.201552,76.87071,275269.8,5502.1177,24451.91,4999.4595,7784.3257,11777.174,2.0228002e-08,1.3843588e-08
23.621319,45990.004,3290.0925,4277.7,0.064040445,0.046288416,12.727343,210.46593,231922.9,4620.738,49710.883,6036.7944,7186.161,19871.377,1.317791e-08,1.4437949e-08
38.605515,30397.479,3011.6472,4771.4775,0.083044335,0.04213698,11.581331,215.21362,178358.67,4370.665,34339.44,5182.152,10806.436,11679.496,1.9520092e-08,1.4398431e-08
13.586362,29621.877,2962.8896,4325.809,0.033606634,0.055562496,10.147042,249.78757,146889.53,4499.9575,26976.377,5767.9355,6867.5474,11797.926,1.9810026e-08,1.4082554e-08
20.93641,27568.422,3048.127,4432.2886,0.05494545,0.039760385,12.07119,221.85051,178864.9,4598.8794,27621.66,4717.1973,8024.896,11997.873,2.037464e-08,1.6091589e-08
18.08138,19740.104,3115.0327,4277.4023,0.08306267,0.03655336,12.498475,192.7115,194190.1,4517.837,19824.13,6292.857,7299.1807,8660.364,2.7353352e-08,1.2311004e-08
13.120349,17589.943,3910.0972,4671.6313,0.070422225,0.04762464,12.905717,58.5249,284219.7,5569.6777,17943.117,6578.243,9003.259,7774.021,2.9833245e-08,1.2941229e-08
13.517653,39714.695,3187.7725,4275.0693,0.05985356,0.044423,11.343481,49.023636,216204.78,4543.3247,45337.14,6837.5903,6159.5474,18114.762,1.3407202e-08,1.228164e-08
15.98721,25048.797,3397.6274,4281.6426,0.022282586,0.029176328,17.22712,186.959,239534.72,4750.949,23705.457,7125.5137,5895.681,11384.595,2.2021627e-08,1.2861576e-08
10.447648,46277.785,3480.184,4672.8076,0.030243576,0.042314537,12.418371,231.46495,156669.98,4630.99,50358.582,6655.506,9549.169,21867.084,1.2767767e-08,1.6129107e-08
18.56108,22294.121,3798.8533,4522.6826,0.05473993,0.03435081,12.15643,50.669464,209944.12,5565.3027,21866.354,6136.4873,8946.41,9881.312,2.4816504e-08,1.3933123e-08
20.137812,17545.262,3722.1487,4657.1743,0.07881062,0.046830196,11.048176,146.2411,318158.28,5153.6504,18406.064,9998.59,5586.5146,8121.9614,2.8414028e-08,1.37987985e-08
13.209933,34712.23,3943.6028,4709.641,0.05741523,0.05444838,7.972775,173.48062,232708.55,5547.694,34708.59,5710.6455,8304.361,14615.851,1.640637e-08,1.6199184e-08
16.693586,42573.207,3491.7166,4337.008,0.036631975,0.033812646,12.011762,87.33055,190205.78,4778.2124,40838.758,5540.038,7566.7397,17461.615,1.3872477e-08,1.1937925e-08
41.897808,28533.793,3671.2842,4463.1294,0.03991051,0.029696062,16.288105,165.64415,365910.28,5121.553,29219.674,6849.841,6396.8823,12121.23,2.0580513e-08,1.36934e-08
7.983663,19426.854,2741.9033,4685.6416,0.027580013,0.05116617,9.958127,171.73961,162311.17,4259.922,16338.221,6519.8774,7561.236,8982.933,2.765916e-08,1.4529084e-08
11.012969,38469.832,3591.3967,4684.931,0.05449087,0.053008143,9.736983,188.05319,158877.58,4869.068,37803.117,7445.8135,7897.7095,17648.098,1.4214841e-08,1.2356665e-08
14.97673,33878.19,3696.844,4424.5723,0.11592817,0.038717397,11.871682,271.82147,148830.38,5280.854,34758.605,7268.006,6467.659,17307.197,1.5628872e-08,1.3615763e-08
12.537408,26500.867,3887.257,4749.3184,0.042350072,0.039608225,11.157703,161.55598,183063.61,5523.468,24447.713,6567.9565,8207.581,11626.253,2.0287583e-08,1.5987998e-08
13.538454,34343.37,3171.5947,4824.257,0.09208189,0.053989403,10.874216,138.10948,182764.28,4318.118,33050.54,6284.5684,7337.8467,13071.935,1.6621813e-08,1.264e-08
22.88085,27718.4,4072.1323,4633.778,0.06581496,0.042881433,13.509638,113.89437,213608.9,5771.501,26512.166,5986.943,7507.4756,11622.628,2.0902297e-08,1.4169635e-08
15.871941,35143.652,3715.6018,4705.421,0.034074493,0.04828518,12.400179,110.401215,199382.62,4862.3857,33002.445,9640.672,5943.883,16486.334,1.5513164e-08,1.435976e-08
19.766895,25570.527,3254.4795,4523.7607,0.048590858,0.04268446,12.841103,149.85345,248775.2,4879.248,26702.373,6517.273,7518.244,10000.879,2.1171005e-08,1.0861398e-08
22.006622,34309.062,2962.247,4348.907,0.05744731,0.046600323,12.417664,145.64624,146945.16,4409.0674,35538.83,5660.005,7091.5225,15960.888,1.521494e-08,1.4941703e-08
9.512785,42913.863,2994.2866,4378.838,0.05196467,0.05400686,8.950505,76.3297,129421.79,4470.154,45324.0,6072.8257,7474.421,18246.047,1.3480847e-08,1.5157212e-08
14.4657,32123.96,3664.3618,4128.0586,0.031903625,0.04354423,11.9893875,61.202015,171896.77,5281.937,28366.416,5930.418,7025.929,14449.607,1.7978396e-08,1.2832612e-08
21.33541,37844.816,3606.5054,4613.327,0.0827518,0.050625555,9.572744,149.55714,229689.22,5099.334,37501.418,7799.7305,7038.8525,17407.926,1.4141259e-08,1.6377635e-08
21.943558,38579.72,4315.1377,4532.1987,0.12717882,0.04927013,11.162578,87.107544,250180.36,5724.19,40266.89,5380.518,9176.6045,17232.096,1.4463389e-08,1.1138136e-08
39.366894,45321.06,3028.8918,4741.159,0.049788184,0.053389892,10.272444,124.55811,188394.72,4528.997,47799.51,6907.6284,6728.002,19551.176,1.3115272e-08,1.4848659e-08
11.918394,38537.137,3457.9387,4665.291,0.07832777,0.0467643,11.872978,135.37738,169982.11,4944.0186,35948.973,7422.5166,6715.7964,15722.716,1.5138635e-08,1.39671545e-08
15.957801,25587.383,3502.352,4347.2485,0.043675285,0.053943947,10.976724,140.7094,187072.89,4716.248,26482.096,8028.8003,6855.566,12966.448,2.0536751e-08,1.3822559e-08
14.691782,35531.273,4170.0723,4726.7124,0.08802161,0.06777404,7.905163,141.79521,193879.22,5661.6245,32600.26,9623.861,4701.1597,17726.686,1.510463e-08,1.568654e-08
11.354586,31187.945,3420.4436,4559.4585,0.07681664,0.038028434,12.976437,65.852165,178513.34,4531.4336,29453.566,5863.798,10835.567,12554.108,1.8524343e-08,1.1604825e-08
14.475702,15401.226,3468.5078,4680.635,0.038126655,0.049072135,11.142077,171.48192,225424.12,4878.299,15094.613,5922.082,11585.445,6779.4385,3.4296225e-08,1.457438e-08
10.604175,21501.414,3372.052,4639.765,0.10849461,0.038515214,11.988424,98.447914,154968.97,5022.225,21150.064,5115.4956,10378.571,8577.929,2.405766e-08,1.2869183e-08
13.554812,38542.027,3238.754,4716.5356,0.06130954,0.038334966,12.510642,123.23312,213760.11,4449.339,36806.355,6120.438,7659.177,16406.0,1.4468797e-08,1.4531661e-08
28.686605,26151.787,2582.9812,4850.7007,0.018007074,0.031156322,15.124233,202.8109,193091.31,4174.811,27333.986,5083.733,9596.284,10779.869,2.1336765e-08,1.2231985e-08
24.954315,46511.62,3092.8435,4218.045,0.03729825,0.023746243,19.978407,146.43132,311323.0,4125.111,44587.836,6530.525,6804.986,20824.37,1.2537855e-08,1.5871388e-08
11.1776085,63273.18,2846.5205,4523.558,0.050212163,0.03901399,12.794547,125.73974,166305.64,3899.6514,66281.46,7130.8975,6069.2246,25928.334,9.895264e-09,1.5002957e-08
14.299614,27949.734,3318.339,4231.8447,0.048779,0.040135574,13.142735,84.85057,142246.31,4606.1836,28757.422,4554.248,9402.162,11993.686,2.0474799e-08,1.3434105e-08
27.832338,33744.984,2907.0957,4471.3047,0.03873866,0.038324814,15.359,241.29738,257348.42,4084.0254,33261.984,5394.3027,8106.33,13222.769,1.7497898e-08,1.1405509e-08
16.067926,40762.297,3686.7957,4487.384,0.094534636,0.039584737,11.399143,98.09581,162565.23,4902.0786,45083.836,7021.3677,7631.645,18418.27,1.3447436e-08,1.5048956e-08
20.97869,43351.53,3242.8489,4318.732,0.050292306,0.038454443,13.243344,131.00294,224469.27,4380.776,37868.605,5954.225,7736.435,17132.762,1.3518543e-08,1.3803458e-08
15.867196,30786.078,2962.5605,4699.698,0.040457033,0.03294574,14.043809,324.89658,230468.6,4386.8174,33257.195,5824.9497,7321.9365,12893.265,1.8350725e-08,1.401575e-08
13.422039,62217.234,3431.6833,4593.5493,0.038032796,0.04263149,11.906326,97.72297,186242.3,4434.0854,63118.348,5823.8945,8503.767,26403.719,9.713761e-09,1.72739e-08
11.671255,60576.453,3475.2854,4496.779,0.057706922,0.05727588,8.887017,159.78584,162333.47,4767.193,64262.906,4354.6177,9686.762,28074.223,9.830439e-09,1.4810926e-08
12.567404,54813.65,3488.631,4342.0234,0.05061398,0.03725943,12.592133,63.37538,179281.78,4638.885,59647.484,6971.0005,6540.005,26393.094,1.0460097e-08,1.3137781e-08
14.414238,30800.527,3190.4397,4859.9565,0.0653769,0.038990427,14.473414,116.567726,208750.62,4548.783,30745.676,5735.1235,7716.753,12500.634,1.8748388e-08,1.32731115e-08
17.970242,28621.113,3234.3708,4344.281,0.040131908,0.04296119,11.655938,157.68004,228475.17,4494.412,27918.166,5639.7456,8628.691,12768.077,1.8990601e-08,1.534545e-08
10.713734,17560.209,3666.55,4746.6875,0.058725327,0.052808747,9.770116,103.93403,208932.47,5077.5503,18966.572,9278.278,4997.014,8972.401,2.7287484e-08,1.4184724e-08
30.420835,36042.688,3788.8962,4603.5747,0.055564124,0.0425344,12.448374,117.302795,200392.95,4970.607,36191.45,5795.571,7786.093,16945.906,1.5739317e-08,1.79566e-08
24.012163,28625.045,3437.4514,4455.836,0.036826484,0.04579934,12.727267,90.80759,259647.97,5410.0625,28463.998,3529.478,13830.159,11956.639,2.1031186e-08,1.7250029e-08
10.116982,34033.53,3119.0576,4408.172,0.049645055,0.041102625,11.591406,123.86354,122176.91,4739.0303,35880.367,5470.7974,7333.81,14643.713,1.6956957e-08,1.5908453e-08
22.162914,59128.41,3056.5369,4508.9146,0.040248666,0.047704328,11.140914,197.56865,195603.98,3949.8884,65058.625,5745.722,7505.944,25343.436,1.0693252e-08,1.7487455e-08
23.110739,17287.008,4451.8643,4419.558,0.03283096,0.040965676,11.233887,154.60951,230188.31,5745.613,15746.995,4969.0664,7515.7856,7871.872,2.952907e-08,1.2365082e-08
24.288,23655.908,4046.6785,4736.1206,0.040921498,0.057885274,9.6523,202.74011,237157.36,5474.2886,25173.037,7118.3955,6928.6616,10778.142,2.2088638e-08,1.45323265e-08
25.644777,31672.559,3516.2844,4521.8545,0.041693565,0.04358405,12.064544,113.20889,209987.98,4898.6016,27980.62,6149.4873,7535.012,15619.64,1.7333571e-08,1.3552156e-08
7.7861013,21192.06,3389.0193,4937.0264,0.07657461,0.057577286,7.997914,165.84505,198051.31,4731.8,22663.695,6997.4565,7482.7725,9654.51,2.2754408e-08,1.6204623e-08
25.288513,24969.23,3438.235,4447.455,0.03295083,0.051016036,9.779461,93.73553,178785.27,5016.543,24721.861,8696.159,5849.806,11960.025,2.0848622e-08,1.5981444e-08
17.24784,27543.457,4493.444,4395.9595,0.04879412,0.05412593,9.438079,100.73411,275096.06,6211.2446,26568.94,5144.0654,8037.066,12705.497,1.8990203e-08,1.4822004e-08
26.176682,32529.42,3175.1567,4482.2856,0.038946398,0.031931642,16.412527,61.658707,157542.6,4234.1177,34517.43,6811.2837,7268.4634,16013.03,1.7224712e-08,1.3080747e-08
15.966599,34205.27,3514.233,4423.294,0.05071152,0.045955043,11.605133,261.2809,204528.61,5146.411,34180.977,5733.144,10171.951,13644.521,1.740752e-08,1.4845798e-08
12.360066,16228.756,2721.9424,4585.496,0.044556383,0.04276913,10.789479,79.06658,165597.73,4321.224,16717.426,5421.332,11848.338,7070.6895,3.237244e-08,1.2918295e-08
7.5733466,25211.355,4146.3223,4506.3135,0.02863282,0.057413258,8.976873,141.20657,165619.69,6017.659,27344.988,5194.0957,7486.8984,11411.879,2.0741176e-08,1.3913099e-08
10.051792,63303.055,3913.2083,4135.5254,0.048205156,0.05354997,11.436023,102.01415,199546.22,5314.259,67699.83,9454.962,4487.803,34867.805,9.0675805e-09,1.5148196e-08
20.19369,32011.236,4265.1455,4409.9966,0.044626508,0.034968637,13.790975,49.790966,208900.39,5976.002,29665.328,9331.468,5602.238,14528.341,1.783859e-08,1.5151981e-08
18.058043,34026.715,3001.4856,4042.501,0.025302423,0.0374909,15.276963,158.3785,222892.22,4464.879,32537.518,8050.2603,5364.215,15137.63,1.6424059e-08,1.374322e-08
20.91251,19173.826,3152.2476,4783.41,0.06460803,0.049010612,9.699545,181.39256,183445.66,4196.8267,17439.396,5975.3066,7554.2446,8805.635,2.634774e-08,1.5383224e-08
