x,parameter,value
4241.470153942367,bottleneck_time_domestic,6.270664280947472e-05
4243.326149321447,bottleneck_time_domestic,6.175392439280962e-05
4245.182144700526,bottleneck_time_domestic,6.081335322151507e-05
4247.038140079606,bottleneck_time_domestic,5.98848157318464e-05
4248.894135458686,bottleneck_time_domestic,5.896819872070669e-05
4250.750130837766,bottleneck_time_domestic,5.806338935733603e-05
4252.606126216846,bottleneck_time_domestic,5.717027519475449e-05
4254.462121595925,bottleneck_time_domestic,5.628874418095628e-05
4256.318116975005,bottleneck_time_domestic,5.541868466985509e-05
4258.174112354085,bottleneck_time_domestic,5.455998543198789e-05
4260.030107733164,bottleneck_time_domestic,5.371253566497056e-05
4261.886103112244,bottleneck_time_domestic,5.287622500371078e-05
4263.742098491324,bottleneck_time_domestic,5.205094353038296e-05
4265.598093870403,bottleneck_time_domestic,5.123658178415981e-05
4267.454089249483,bottleneck_time_domestic,5.0433030770704794e-05
4269.310084628563,bottleneck_time_domestic,4.9640181971431974e-05
4271.166080007643,bottleneck_time_domestic,4.885792735252601e-05
4273.022075386723,bottleneck_time_domestic,4.808615937373095e-05
4274.8780707658025,bottleneck_time_domestic,4.73247709969063e-05
4276.7340661448825,bottleneck_time_domestic,4.657365569435152e-05
4278.5900615239625,bottleneck_time_domestic,4.583270745690545e-05
4280.446056903042,bottleneck_time_domestic,4.5101820801815425e-05
4282.302052282122,bottleneck_time_domestic,4.438089078038176e-05
4284.158047661202,bottleneck_time_domestic,4.3669812985381996e-05
4286.014043040281,bottleneck_time_domestic,4.296848355827073e-05
4287.870038419361,bottleneck_time_domestic,4.227679919616033e-05
4289.726033798441,bottleneck_time_domestic,4.159465715858684e-05
4291.582029177521,bottleneck_time_domestic,4.092195527405732e-05
4293.438024556601,bottleneck_time_domestic,4.025859194638509e-05
4295.29401993568,bottleneck_time_domestic,3.9604466160813607e-05
4297.15001531476,bottleneck_time_domestic,3.895947748992922e-05
4299.00601069384,bottleneck_time_domestic,3.832352609936945e-05
4300.862006072919,bottleneck_time_domestic,3.7696512753323206e-05
4302.718001451999,bottleneck_time_domestic,3.707833881982765e-05
4304.573996831079,bottleneck_time_domestic,3.646890627586686e-05
4306.429992210158,bottleneck_time_domestic,3.5868117712268246e-05
4308.285987589238,bottleneck_time_domestic,3.527587633840239e-05
4310.141982968318,bottleneck_time_domestic,3.469208598669083e-05
4311.997978347398,bottleneck_time_domestic,3.4116651116918306e-05
4313.853973726478,bottleneck_time_domestic,3.354947682035585e-05
4315.709969105557,bottleneck_time_domestic,3.299046882369606e-05
4317.565964484637,bottleneck_time_domestic,3.243953349280094e-05
4319.421959863717,bottleneck_time_domestic,3.1896577836268696e-05
4321.277955242796,bottleneck_time_domestic,3.136150950881691e-05
4323.1339506218765,bottleneck_time_domestic,3.083423681448611e-05
4324.9899460009565,bottleneck_time_domestic,3.0314668709669206e-05
4326.8459413800365,bottleneck_time_domestic,2.9802714805963494e-05
4328.701936759116,bottleneck_time_domestic,2.9298285372852007e-05
4330.557932138196,bottleneck_time_domestic,2.8801291340212945e-05
4332.413927517276,bottleneck_time_domestic,2.8311644300664298e-05
4334.269922896356,bottleneck_time_domestic,2.782925651174026e-05
4336.125918275435,bottleneck_time_domestic,2.7354040897906006e-05
4337.981913654515,bottleneck_time_domestic,2.688591105241042e-05
4339.837909033595,bottleneck_time_domestic,2.6424781238982333e-05
4341.693904412674,bottleneck_time_domestic,2.5970566393368672e-05
4343.549899791754,bottleneck_time_domestic,2.5523182124718955e-05
4345.405895170834,bottleneck_time_domestic,2.5082544716819805e-05
4347.261890549914,bottleneck_time_domestic,2.4648571129178413e-05
4349.117885928994,bottleneck_time_domestic,2.4221178997960115e-05
4350.973881308073,bottleneck_time_domestic,2.380028663678122e-05
4352.829876687153,bottleneck_time_domestic,2.3385813037358955e-05
4354.685872066233,bottleneck_time_domestic,2.297767787002295e-05
4356.541867445312,bottleneck_time_domestic,2.2575801484087926e-05
4358.397862824392,bottleneck_time_domestic,2.218010490809045e-05
4360.253858203472,bottleneck_time_domestic,2.1790509849895175e-05
4362.109853582551,bottleneck_time_domestic,2.1406938696667873e-05
4363.965848961631,bottleneck_time_domestic,2.1029314514720675e-05
4365.821844340711,bottleneck_time_domestic,2.0657561049232625e-05
4367.677839719791,bottleneck_time_domestic,2.029160272384464e-05
4369.533835098871,bottleneck_time_domestic,1.9931364640133757e-05
4371.38983047795,bottleneck_time_domestic,1.9576772576968183e-05
4373.2458258570305,bottleneck_time_domestic,1.9227752989744387e-05
4375.1018212361105,bottleneck_time_domestic,1.8884233009511257e-05
4376.95781661519,bottleneck_time_domestic,1.854614044198015e-05
4378.81381199427,bottleneck_time_domestic,1.8213403766424504e-05
4380.66980737335,bottleneck_time_domestic,1.78859521344731e-05
4382.525802752429,bottleneck_time_domestic,1.756371536879585e-05
4384.381798131509,bottleneck_time_domestic,1.7246623961685983e-05
4386.237793510589,bottleneck_time_domestic,1.6934609073542125e-05
4388.093788889669,bottleneck_time_domestic,1.662760253124953e-05
4389.949784268749,bottleneck_time_domestic,1.6325536826464988e-05
4391.805779647828,bottleneck_time_domestic,1.602834511380662e-05
4393.661775026908,bottleneck_time_domestic,1.5735961208950265e-05
4395.517770405988,bottleneck_time_domestic,1.5448319586636338e-05
4397.373765785067,bottleneck_time_domestic,1.5165355378586942e-05
4399.229761164147,bottleneck_time_domestic,1.4887004371336406e-05
4401.085756543227,bottleneck_time_domestic,1.461320300397852e-05
4402.941751922306,bottleneck_time_domestic,1.434388836583019e-05
4404.797747301386,bottleneck_time_domestic,1.4078998194014741e-05
4406.653742680466,bottleneck_time_domestic,1.3818470870968046e-05
4408.509738059546,bottleneck_time_domestic,1.3562245421867067e-05
4410.365733438626,bottleneck_time_domestic,1.331026151198458e-05
4412.221728817705,bottleneck_time_domestic,1.3062459443971723e-05
4414.077724196785,bottleneck_time_domestic,1.2818780155069353e-05
4415.933719575865,bottleneck_time_domestic,1.2579165214252377e-05
4417.789714954944,bottleneck_time_domestic,1.2343556819306228e-05
4419.645710334024,bottleneck_time_domestic,1.21118977938389e-05
4421.5017057131045,bottleneck_time_domestic,1.1884131584231258e-05
4423.357701092184,bottleneck_time_domestic,1.166020225652534e-05
4425.213696471264,bottleneck_time_domestic,1.1440054493253889e-05
4427.069691850344,bottleneck_time_domestic,1.1223633590213358e-05
2572.930308149656,bottleneck_time_wild,1.1223633590213299e-05
2574.7863035287355,bottleneck_time_wild,1.1440054493253775e-05
2576.6422989078155,bottleneck_time_wild,1.1660202256525239e-05
2578.498294286895,bottleneck_time_wild,1.1884131584231196e-05
2580.354289665975,bottleneck_time_wild,1.2111897793838836e-05
2582.2102850450547,bottleneck_time_wild,1.2343556819306118e-05
2584.0662804241347,bottleneck_time_wild,1.2579165214252377e-05
2585.9222758032142,bottleneck_time_wild,1.2818780155069293e-05
2587.7782711822942,bottleneck_time_wild,1.3062459443971654e-05
2589.634266561374,bottleneck_time_wild,1.331026151198458e-05
2591.490261940454,bottleneck_time_wild,1.3562245421867067e-05
2593.3462573195334,bottleneck_time_wild,1.3818470870967982e-05
2595.202252698613,bottleneck_time_wild,1.4078998194014606e-05
2597.058248077693,bottleneck_time_wild,1.4343888365830047e-05
2598.9142434567725,bottleneck_time_wild,1.4613203003978455e-05
2600.7702388358525,bottleneck_time_wild,1.4887004371336353e-05
2602.626234214932,bottleneck_time_wild,1.5165355378586823e-05
2604.482229594012,bottleneck_time_wild,1.5448319586636338e-05
2606.3382249730917,bottleneck_time_wild,1.5735961208950194e-05
2608.1942203521717,bottleneck_time_wild,1.6028345113806547e-05
2610.0502157312512,bottleneck_time_wild,1.6325536826464988e-05
2611.9062111103312,bottleneck_time_wild,1.662760253124953e-05
2613.762206489411,bottleneck_time_wild,1.693460907354205e-05
2615.618201868491,bottleneck_time_wild,1.7246623961685922e-05
2617.4741972475704,bottleneck_time_wild,1.7563715368795676e-05
2619.33019262665,bottleneck_time_wild,1.7885952134473006e-05
2621.18618800573,bottleneck_time_wild,1.8213403766424405e-05
2623.0421833848095,bottleneck_time_wild,1.854614044197998e-05
2624.8981787638895,bottleneck_time_wild,1.8884233009511257e-05
2626.754174142969,bottleneck_time_wild,1.9227752989744285e-05
2628.610169522049,bottleneck_time_wild,1.9576772576968078e-05
2630.4661649011286,bottleneck_time_wild,1.9931364640133757e-05
2632.3221602802087,bottleneck_time_wild,2.029160272384464e-05
2634.178155659288,bottleneck_time_wild,2.0657561049232533e-05
2636.0341510383682,bottleneck_time_wild,2.102931451472056e-05
2637.890146417448,bottleneck_time_wild,2.1406938696667686e-05
2639.746141796528,bottleneck_time_wild,2.1790509849895175e-05
2641.6021371756074,bottleneck_time_wild,2.2180104908090364e-05
2643.458132554687,bottleneck_time_wild,2.257580148408772e-05
2645.314127933767,bottleneck_time_wild,2.297767787002295e-05
2647.1701233128465,bottleneck_time_wild,2.3385813037358854e-05
2649.0261186919265,bottleneck_time_wild,2.3800286636781136e-05
2650.882114071006,bottleneck_time_wild,2.4221178997960115e-05
2652.738109450086,bottleneck_time_wild,2.4648571129178413e-05
2654.5941048291656,bottleneck_time_wild,2.5082544716819703e-05
2656.4501002082457,bottleneck_time_wild,2.552318212471886e-05
2658.306095587325,bottleneck_time_wild,2.597056639336848e-05
2660.1620909664052,bottleneck_time_wild,2.6424781238982333e-05
2662.018086345485,bottleneck_time_wild,2.6885911052410322e-05
2663.8740817245643,bottleneck_time_wild,2.7354040897905775e-05
2665.7300771036444,bottleneck_time_wild,2.782925651174026e-05
2667.586072482724,bottleneck_time_wild,2.831164430066416e-05
2669.442067861804,bottleneck_time_wild,2.8801291340212806e-05
2671.2980632408835,bottleneck_time_wild,2.9298285372851746e-05
2673.1540586199635,bottleneck_time_wild,2.9802714805963494e-05
2675.010053999043,bottleneck_time_wild,3.0314668709669057e-05
2676.866049378123,bottleneck_time_wild,3.083423681448595e-05
2678.7220447572026,bottleneck_time_wild,3.1361509508816655e-05
2680.5780401362827,bottleneck_time_wild,3.1896577836268696e-05
2682.434035515362,bottleneck_time_wild,3.2439533492800784e-05
2684.2900308944418,bottleneck_time_wild,3.299046882369578e-05
2686.146026273522,bottleneck_time_wild,3.354947682035585e-05
2688.0020216526013,bottleneck_time_wild,3.4116651116918185e-05
2689.8580170316814,bottleneck_time_wild,3.469208598669071e-05
2691.714012410761,bottleneck_time_wild,3.5275876338402103e-05
2693.570007789841,bottleneck_time_wild,3.586811771226795e-05
2695.4260031689205,bottleneck_time_wild,3.6468906275866734e-05
2697.2819985480005,bottleneck_time_wild,3.707833881982752e-05
2699.13799392708,bottleneck_time_wild,3.769651275332289e-05
2700.99398930616,bottleneck_time_wild,3.832352609936945e-05
2702.8499846852396,bottleneck_time_wild,3.895947748992908e-05
2704.7059800643196,bottleneck_time_wild,3.9604466160813464e-05
2706.561975443399,bottleneck_time_wild,4.025859194638509e-05
2708.417970822479,bottleneck_time_wild,4.092195527405732e-05
2710.273966201559,bottleneck_time_wild,4.15946571585867e-05
2712.1299615806383,bottleneck_time_wild,4.2276799196159995e-05
2713.9859569597184,bottleneck_time_wild,4.2968483558270424e-05
2715.841952338798,bottleneck_time_wild,4.36698129853818e-05
2717.697947717878,bottleneck_time_wild,4.4380890780381605e-05
2719.5539430969575,bottleneck_time_wild,4.5101820801815066e-05
2721.4099384760375,bottleneck_time_wild,4.583270745690545e-05
2723.265933855117,bottleneck_time_wild,4.6573655694351316e-05
2725.121929234197,bottleneck_time_wild,4.732477099690607e-05
2726.9779246132766,bottleneck_time_wild,4.808615937373095e-05
2728.8339199923566,bottleneck_time_wild,4.885792735252601e-05
2730.689915371436,bottleneck_time_wild,4.964018197143174e-05
2732.5459107505158,bottleneck_time_wild,5.04330307707044e-05
2734.401906129596,bottleneck_time_wild,5.1236581784159404e-05
2736.2579015086753,bottleneck_time_wild,5.2050943530382776e-05
2738.1138968877553,bottleneck_time_wild,5.287622500371052e-05
2739.969892266835,bottleneck_time_wild,5.3712535664970134e-05
2741.825887645915,bottleneck_time_wild,5.455998543198789e-05
2743.6818830249945,bottleneck_time_wild,5.5418684669854906e-05
2745.5378784040745,bottleneck_time_wild,5.628874418095607e-05
2747.393873783154,bottleneck_time_wild,5.717027519475449e-05
2749.249869162234,bottleneck_time_wild,5.806338935733603e-05
2751.1058645413136,bottleneck_time_wild,5.896819872070647e-05
2752.961859920393,bottleneck_time_wild,5.988481573184601e-05
2754.817855299473,bottleneck_time_wild,6.0813353221514594e-05
2756.6738506785528,bottleneck_time_wild,6.175392439280943e-05
2758.5298460576328,bottleneck_time_wild,6.270664280947453e-05
2760.3858414367123,bottleneck_time_wild,6.367162238395699e-05
2762.2418368157923,bottleneck_time_wild,6.464897736521507e-05
2764.097832194872,bottleneck_time_wild,6.563882232626902e-05
2765.953827573952,bottleneck_time_wild,6.664127215150346e-05
2767.8098229530315,bottleneck_time_wild,6.765644202370917e-05
2769.6658183321115,bottleneck_time_wild,6.868444741087535e-05
2771.521813711191,bottleneck_time_wild,6.972540405271915e-05
2773.3778090902706,bottleneck_time_wild,7.077942794696387e-05
2775.2338044693506,bottleneck_time_wild,7.184663533535472e-05
2777.08979984843,bottleneck_time_wild,7.292714268941732e-05
2778.94579522751,bottleneck_time_wild,7.402106669595836e-05
2780.8017906065897,bottleneck_time_wild,7.512852424230356e-05
2782.6577859856698,bottleneck_time_wild,7.624963240127849e-05
2784.5137813647493,bottleneck_time_wild,7.738450841592503e-05
2786.3697767438293,bottleneck_time_wild,7.85332696839607e-05
2788.225772122909,bottleneck_time_wild,7.969603374197231e-05
2790.081767501989,bottleneck_time_wild,8.087291824935197e-05
2791.9377628810685,bottleneck_time_wild,8.206404097196755e-05
2793.7937582601485,bottleneck_time_wild,8.326951976557469e-05
2795.649753639228,bottleneck_time_wild,8.44894725589632e-05
2797.505749018308,bottleneck_time_wild,8.572401733684558e-05
2799.3617443973876,bottleneck_time_wild,8.697327212247914e-05
2801.217739776467,bottleneck_time_wild,8.823735496003088e-05
2803.073735155547,bottleneck_time_wild,8.951638389667823e-05
2804.9297305346267,bottleneck_time_wild,9.081047696444839e-05
2806.7857259137068,bottleneck_time_wild,9.211975216180027e-05
2808.6417212927863,bottleneck_time_wild,9.34443274349416e-05
2810.4977166718663,bottleneck_time_wild,9.478432065889125e-05
2812.353712050946,bottleneck_time_wild,9.61398496182779e-05
2814.209707430026,bottleneck_time_wild,9.7511031987885e-05
2816.0657028091055,bottleneck_time_wild,9.889798531293373e-05
2817.9216981881855,bottleneck_time_wild,0.00010030082698911427
2819.777693567265,bottleneck_time_wild,0.00010171967424235556
2821.6336889463446,bottleneck_time_wild,0.00010315464410834717
2823.4896843254246,bottleneck_time_wild,0.00010460585341180224
2825.345679704504,bottleneck_time_wild,0.00010607341874546992
2827.201675083584,bottleneck_time_wild,0.00010755745644889896
2829.0576704626637,bottleneck_time_wild,0.00010905808258694775
2830.9136658417438,bottleneck_time_wild,0.00011057541292805067
2832.7696612208233,bottleneck_time_wild,0.00011210956292223311
2834.6256565999033,bottleneck_time_wild,0.00011366064767888685
2836.481651978983,bottleneck_time_wild,0.00011522878194429679
2838.337647358063,bottleneck_time_wild,0.0001168140800789317
2840.1936427371425,bottleneck_time_wild,0.00011841665603449016
2842.049638116222,bottleneck_time_wild,0.00012003662333071425
2843.905633495302,bottleneck_time_wild,0.00012167409503196445
2845.7616288743816,bottleneck_time_wild,0.0001233291837235611
2847.6176242534616,bottleneck_time_wild,0.00012500200148789881
2849.473619632541,bottleneck_time_wild,0.00012669265988032727
2851.329615011621,bottleneck_time_wild,0.0001284012699048108
2853.1856103907007,bottleneck_time_wild,0.00013012794198935992
2855.0416057697807,bottleneck_time_wild,0.00013187278596124682
2856.8976011488603,bottleneck_time_wild,0.00013363591102199767
2858.7535965279403,bottleneck_time_wild,0.00013541742572217527
2860.60959190702,bottleneck_time_wild,0.0001372174379359433
2862.4655872860994,bottleneck_time_wild,0.00013903605483542753
2864.3215826651794,bottleneck_time_wild,0.00014087338286486705
2866.1775780442595,bottleneck_time_wild,0.00014272952771456155
2868.033573423339,bottleneck_time_wild,0.0001446045942946233
2869.8895688024186,bottleneck_time_wild,0.0001464986867085313
2871.7455641814986,bottleneck_time_wild,0.000148411908226491
2873.601559560578,bottleneck_time_wild,0.0001503443612586056
2875.457554939658,bottleneck_time_wild,0.00015229614732786617
2877.3135503187377,bottleneck_time_wild,0.00015426736704295363
2879.1695456978177,bottleneck_time_wild,0.00015625812007087012
2881.0255410768973,bottleneck_time_wild,0.00015826850510939082
2882.8815364559773,bottleneck_time_wild,0.00016029861985935212
2884.737531835057,bottleneck_time_wild,0.00016234856099676888
2886.593527214137,bottleneck_time_wild,0.00016441842414479743
2888.4495225932164,bottleneck_time_wild,0.00016650830384553486
2890.305517972296,bottleneck_time_wild,0.0001686182935316739
2892.161513351376,bottleneck_time_wild,0.00017074848549800524
2894.0175087304556,bottleneck_time_wild,0.0001728989708727781
2895.8735041095356,bottleneck_time_wild,0.00017506983958892714
2897.729499488615,bottleneck_time_wild,0.00017726118035515988
2899.585494867695,bottleneck_time_wild,0.00017947308062692374
2901.4414902467747,bottleneck_time_wild,0.00018170562657724283
2903.2974856258547,bottleneck_time_wild,0.0001839589030674454
2905.1534810049343,bottleneck_time_wild,0.00018623299361776995
2907.0094763840143,bottleneck_time_wild,0.00018852798037787474
2908.865471763094,bottleneck_time_wild,0.00019084394409723526
2910.7214671421734,bottleneck_time_wild,0.00019318096409545637
2912.5774625212534,bottleneck_time_wild,0.000195539118232487
2914.433457900333,bottleneck_time_wild,0.00019791848287875196
2916.289453279413,bottleneck_time_wild,0.00020031913288521015
2918.1454486584926,bottleneck_time_wild,0.00020274114155333247
2920.0014440375726,bottleneck_time_wild,0.00020518458060502203
2921.857439416652,bottleneck_time_wild,0.00020764952015246514
2923.713434795732,bottleneck_time_wild,0.00021013602866793772
2925.5694301748117,bottleneck_time_wild,0.00021264417295355442
2927.4254255538917,bottleneck_time_wild,0.00021517401811098615
2929.2814209329713,bottleneck_time_wild,0.00021772562751113343
2931.137416312051,bottleneck_time_wild,0.00022029906276378034
2932.993411691131,bottleneck_time_wild,0.00022289438368722108
2934.8494070702104,bottleneck_time_wild,0.0002255116482778718
2936.7054024492904,bottleneck_time_wild,0.00022815091267988085
2938.56139782837,bottleneck_time_wild,0.00023081223115472866
2940.41739320745,bottleneck_time_wild,0.00023349565605084355
2942.2733885865296,bottleneck_time_wild,0.0002362012377732212
2944.1293839656096,bottleneck_time_wild,0.00023892902475307375
2945.985379344689,bottleneck_time_wild,0.00024167906341749702
2947.841374723769,bottleneck_time_wild,0.00024445139815918246
2949.6973701028487,bottleneck_time_wild,0.00024724607130616145
2951.5533654819283,bottleneck_time_wild,0.0002500631230916087
2953.4093608610083,bottleneck_time_wild,0.00025290259162369686
2955.2653562400883,bottleneck_time_wild,0.00025576451285551637
2957.121351619168,bottleneck_time_wild,0.0002586489205550706
2958.9773469982474,bottleneck_time_wild,0.00026155584627535184
2960.8333423773274,bottleneck_time_wild,0.00026448531932450245
2962.689337756407,bottleneck_time_wild,0.00026743736673607134
2964.545333135487,bottleneck_time_wild,0.00027041201323938136
2966.4013285145666,bottleneck_time_wild,0.00027340928122999866
2968.2573238936466,bottleneck_time_wild,0.0002764291907403332
2970.113319272726,bottleneck_time_wild,0.000279471759410356
2971.969314651806,bottleneck_time_wild,0.0002825370024584641
2973.8253100308857,bottleneck_time_wild,0.0002856249326524798
2975.6813054099657,bottleneck_time_wild,0.00028873556028081266
2977.5373007890453,bottleneck_time_wild,0.0002918688931237727
2979.393296168125,bottleneck_time_wild,0.00029502493642506305
2981.249291547205,bottleneck_time_wild,0.0002982036928634447
2983.1052869262844,bottleneck_time_wild,0.0003014051625245862
2984.9612823053644,bottleneck_time_wild,0.00030462934287311694
2986.817277684444,bottleneck_time_wild,0.00030787622872487314
2988.673273063524,bottleneck_time_wild,0.0003111458122193669
2990.5292684426036,bottleneck_time_wild,0.00031443808279246516
2992.3852638216836,bottleneck_time_wild,0.00031775302714930965
2994.241259200763,bottleneck_time_wild,0.0003210906292374635
2996.097254579843,bottleneck_time_wild,0.00032445087022031605
2997.9532499589227,bottleneck_time_wild,0.0003278337284507323
2999.8092453380023,bottleneck_time_wild,0.0003312391794449767
3001.6652407170823,bottleneck_time_wild,0.00033466719585690526
3003.521236096162,bottleneck_time_wild,0.0003381177474524355
3005.377231475242,bottleneck_time_wild,0.0003415908010843195
3007.2332268543214,bottleneck_time_wild,0.0003450863206672015
3009.0892222334014,bottleneck_time_wild,0.0003486042671529989
3010.945217612481,bottleneck_time_wild,0.00035214459850658645
3012.801212991561,bottleneck_time_wild,0.0003557072696818203
3014.6572083706405,bottleneck_time_wild,0.00035929223259788403
3016.5132037497206,bottleneck_time_wild,0.0003628994361159916
3018.3691991288,bottleneck_time_wild,0.00036652882601643025
3020.2251945078797,bottleneck_time_wild,0.00037018034497597716
3022.0811898869597,bottleneck_time_wild,0.00037385393254567913
3023.9371852660393,bottleneck_time_wild,0.00037754952512900953
3025.7931806451193,bottleneck_time_wild,0.00038126705596042495
3027.649176024199,bottleneck_time_wild,0.0003850064550843036
3029.505171403279,bottleneck_time_wild,0.0003887676493343041
3031.3611667823584,bottleneck_time_wild,0.0003925505623131252
3033.2171621614384,bottleneck_time_wild,0.0003963551143727023
3035.073157540518,bottleneck_time_wild,0.00040018122259482164
3036.929152919598,bottleneck_time_wild,0.0004040288007721907
3038.7851482986775,bottleneck_time_wild,0.00040789775938994145
3040.641143677757,bottleneck_time_wild,0.00041178800560760684
3042.497139056837,bottleneck_time_wild,0.0004156994432415536
3044.353134435917,bottleneck_time_wild,0.0004196319727478914
3046.2091298149967,bottleneck_time_wild,0.0004235854912058695
3048.0651251940762,bottleneck_time_wild,0.00042755989230176356
3049.9211205731563,bottleneck_time_wild,0.00043155506631326187
3051.777115952236,bottleneck_time_wild,0.00043557090009435564
3053.633111331316,bottleneck_time_wild,0.00043960727706075943
3055.4891067103954,bottleneck_time_wild,0.000443664077175838
3057.3451020894754,bottleneck_time_wild,0.0004477411769370866
3059.201097468555,bottleneck_time_wild,0.0004518384493631316
3061.057092847635,bottleneck_time_wild,0.0004559557639813012
3062.9130882267145,bottleneck_time_wild,0.00046009298681573253
3064.7690836057945,bottleneck_time_wild,0.0004642499803760639
3066.625078984874,bottleneck_time_wild,0.0004684266036466808
3068.4810743639537,bottleneck_time_wild,0.000472622712076559
3070.3370697430337,bottleneck_time_wild,0.00047683815756968385
3072.1930651221132,bottleneck_time_wild,0.0004810727884760674
3074.0490605011933,bottleneck_time_wild,0.00048532644958337694
3075.905055880273,bottleneck_time_wild,0.0004895989821091577
3077.761051259353,bottleneck_time_wild,0.0004938902236936918
3079.6170466384324,bottleneck_time_wild,0.0004982000083934625
3081.4730420175124,bottleneck_time_wild,0.0005025281666752694
3083.329037396592,bottleneck_time_wild,0.0005068745254109617
3085.185032775672,bottleneck_time_wild,0.0005112389078728376
3087.0410281547515,bottleneck_time_wild,0.0005156211337296745
3088.897023533831,bottleneck_time_wild,0.0005200210190434377
3090.753018912911,bottleneck_time_wild,0.000524438376266639
3092.609014291991,bottleneck_time_wild,0.0005288730142403714
3094.4650096710707,bottleneck_time_wild,0.0005333247381930226
3096.3210050501502,bottleneck_time_wild,0.0005377933497396734
3098.1770004292302,bottleneck_time_wild,0.0005422786468821796
3100.03299580831,bottleneck_time_wild,0.0005467804240099506
3101.88899118739,bottleneck_time_wild,0.0005512984719014366
3103.7449865664694,bottleneck_time_wild,0.0005558325777263063
3105.6009819455494,bottleneck_time_wild,0.0005603825250483561
3107.456977324629,bottleneck_time_wild,0.0005649480938291148
3109.3129727037085,bottleneck_time_wild,0.0005695290604321902
3111.1689680827885,bottleneck_time_wild,0.0005741251976283275
3113.0249634618685,bottleneck_time_wild,0.0005787362746012053
3114.880958840948,bottleneck_time_wild,0.0005833620569539673
3116.7369542200277,bottleneck_time_wild,0.0005880023067164969
3118.5929495991077,bottleneck_time_wild,0.000592656782353433
3120.4489449781872,bottleneck_time_wild,0.0005973252387729312
3122.3049403572672,bottleneck_time_wild,0.0006020074273361907
3124.160935736347,bottleneck_time_wild,0.0006067030958677209
3126.016931115427,bottleneck_time_wild,0.0006114119886663852
3127.8729264945064,bottleneck_time_wild,0.0006161338465171916
3129.728921873586,bottleneck_time_wild,0.0006208684067038661
3131.584917252666,bottleneck_time_wild,0.0006256154030221855
3133.440912631746,bottleneck_time_wild,0.0006303745657940837
3135.2969080108255,bottleneck_time_wild,0.0006351456218825372
3137.152903389905,bottleneck_time_wild,0.0006399282947072306
3139.008898768985,bottleneck_time_wild,0.0006447223042609959
3140.8648941480646,bottleneck_time_wild,0.0006495273671270339
3142.7208895271447,bottleneck_time_wild,0.0006543431964969309
3144.576884906224,bottleneck_time_wild,0.0006591695021894451
3146.4328802853042,bottleneck_time_wild,0.0006640059906700978
3148.288875664384,bottleneck_time_wild,0.0006688523650715361
3150.1448710434634,bottleneck_time_wild,0.0006737083252147017
3152.0008664225434,bottleneck_time_wild,0.0006785735676307806
3153.8568618016234,bottleneck_time_wild,0.0006834477855839443
3155.712857180703,bottleneck_time_wild,0.000688330669094888
3157.5688525597825,bottleneck_time_wild,0.0006932219049651628
3159.4248479388625,bottleneck_time_wild,0.0006981211768022923
3161.280843317942,bottleneck_time_wild,0.0007030281650456848
3163.136838697022,bottleneck_time_wild,0.0007079425469933453
3164.9928340761016,bottleneck_time_wild,0.0007128639968293643
3166.8488294551817,bottleneck_time_wild,0.0007177921856522144
3168.704824834261,bottleneck_time_wild,0.0007227267815038188
3170.5608202133412,bottleneck_time_wild,0.0007276674493994256
3172.416815592421,bottleneck_time_wild,0.0007326138513582539
3174.272810971501,bottleneck_time_wild,0.0007375656464349384
3176.1288063505804,bottleneck_time_wild,0.0007425224907517452
3177.98480172966,bottleneck_time_wild,0.0007474840375315819
3179.84079710874,bottleneck_time_wild,0.0007524499371317769
3181.69679248782,bottleneck_time_wild,0.0007574198370786376
3183.5527878668995,bottleneck_time_wild,0.0007623933821027835
3185.408783245979,bottleneck_time_wild,0.0007673702141752556
3187.264778625059,bottleneck_time_wild,0.0007723499725443823
3189.1207740041386,bottleneck_time_wild,0.0007773322937734146
3190.9767693832187,bottleneck_time_wild,0.0007823168117789283
3192.832764762298,bottleneck_time_wild,0.0007873031578699686
3194.688760141378,bottleneck_time_wild,0.0007922909607879634
3196.544755520458,bottleneck_time_wild,0.0007972798467473685
3198.4007508995373,bottleneck_time_wild,0.0008022694394770709
3200.2567462786174,bottleneck_time_wild,0.000807259360262522
3202.1127416576974,bottleneck_time_wild,0.0008122492279886028
3203.968737036777,bottleneck_time_wild,0.0008172386591832233
3205.8247324158565,bottleneck_time_wild,0.0008222272680616455
3207.6807277949365,bottleneck_time_wild,0.0008272146665715174
3209.536723174016,bottleneck_time_wild,0.000832200464438617
3211.392718553096,bottleneck_time_wild,0.0008371842692133139
3213.2487139321756,bottleneck_time_wild,0.0008421656863177103
3215.1047093112556,bottleneck_time_wild,0.0008471443190934942
3216.960704690335,bottleneck_time_wild,0.0008521197688504569
3218.8167000694148,bottleneck_time_wild,0.0008570916349157073
3220.672695448495,bottleneck_time_wild,0.0008620595146835447
3222.528690827575,bottleneck_time_wild,0.0008670230036659948
3224.3846862066544,bottleneck_time_wild,0.0008719816955440072
3226.240681585734,bottleneck_time_wild,0.0008769351822192982
3228.096676964814,bottleneck_time_wild,0.0008818830538668287
3229.9526723438935,bottleneck_time_wild,0.0008868248989879122
3231.8086677229735,bottleneck_time_wild,0.0008917603044639555
3233.664663102053,bottleneck_time_wild,0.000896688855610794
3235.520658481133,bottleneck_time_wild,0.0009016101362336522
3237.3766538602126,bottleneck_time_wild,0.0009065237286826771
